"","county_state","mu","sd","fp","fst","N","h","badfit","ofs","outside_data","mu_025","mu_975","mu_16","mu_84","AIC_gau","AIC_lm","mod_for_cens","beta1_lm","y2","y3","opt_relation_to_data","cens","y_na","named_location","location","State","latitude","longitude","Year","planting_doy","harvest_doy","min_flow_50_doy","max_flow_50_doy"
"179","Harvey_KS",210.32337424446,21.9662573127758,56.3017828966867,182.172482796117,93611.8639503427,1700.14080893326,FALSE,169.450463701901,"greater_than",199.001255470541,223.329753646297,205.855873342747,209.752130632757,109.5372,107.5563,"gauss",0.0065,205.855873342747,240.511111111111,"opt_after","interval",210.32337424446,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2000",153,275.511111111111,204,210
"180","Harvey_KS",188.616007919699,NA,NA,NA,NA,1147.5502548314,TRUE,0,"in_range",NA,NA,NA,NA,151.5653,155.4535,"exclude",0.014,NA,NA,"unclear","interval",NA,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2001",130,257,186,192
"181","Harvey_KS",219.449376790297,NA,NA,NA,NA,844.671992400803,TRUE,0,"in_range",NA,NA,NA,NA,96.588,95.2714,"exclude",0.0881,NA,NA,"unclear","interval",NA,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2003",168,294,219,223
"182","Harvey_KS",234.657741243994,4.17104270214893,10.6908126097847,229.312334939101,22019.7664257746,2106.09587556597,FALSE,32.6357717482065,"in_range",233.088990025722,254.222376530114,233.532286407876,236.501232395195,109.508,107.9003,"gauss",0.094,233.532286407876,236.501232395195,"opt_within","interval",234.657741243994,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2004",180,278,231,235
"183","Harvey_KS",225.952088091664,5.46705744666939,14.0126320594028,218.945772061963,27314.6218851687,1993.20340959847,FALSE,42.62201120077,"in_range",223.741853041694,242.899229332446,224.457502068859,227.414554471956,132.4346,130.8025,"gauss",0.0588,224.457502068859,227.414554471956,"opt_within","interval",225.952088091664,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2005",173,280,222,226
"184","Harvey_KS",230.471526835137,NA,NA,NA,NA,1710.68618775788,TRUE,0,"in_range",NA,NA,NA,NA,148.3635,147.983,"exclude",0.0109,NA,NA,"unclear","interval",NA,"Hesston_HVEF","HVDO","KS",38.1324,-97.4417,"2006",178,279,228,233
"185","Labette_KS",233.57904284457,4.01114526496118,10.2809789878756,228.438553350632,18783.8660045376,1868.21414922696,FALSE,31.1379360463666,"in_range",232.772385316788,235.820226912193,233.192918971966,234.159698265316,234.4573,235.9235,"gauss",0.0302,233.192918971966,234.159698265316,"opt_within","interval",233.57904284457,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2009",182,293,230,236
"186","Labette_KS",228.489466140233,6.01672645898644,15.4214904259354,220.778720927266,15525.875260811,1029.45150057898,FALSE,44.821281121936,"in_range",221.919686080275,237.963959350358,227.218852478973,229.704901623705,182.9986,181.917,"gauss",0.0089,227.218852478973,229.704901623705,"opt_within","interval",228.489466140233,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2010",174,271,226,231
"187","Labette_KS",231.828846496826,3.23995015018817,8.30432637452026,227.676683309565,5673.24844922907,698.559721200613,FALSE,23.4515473156511,"in_range",229.467108303912,240.451945556055,230.990088007626,233.000971338008,184.1556,185.4833,"gauss",0.0753,230.990088007626,233.000971338008,"opt_within","interval",231.828846496826,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2013",179,351,228,233
"188","Labette_KS",252.887478697113,NA,NA,NA,NA,743.991329532611,TRUE,0,"in_range",NA,NA,NA,NA,141.7923,140.2122,"exclude",-0.045,NA,NA,"unclear","interval",NA,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2016",203,337,247,254
"189","Labette_KS",245.018946515944,4.19049052107103,10.7406593753568,239.648616828265,14515.4953873773,1381.90142702325,FALSE,31.8724547725266,"in_range",240.78034936028,248.976917898551,244.273607836088,245.735949127759,133.619,132.2183,"gauss",0.0039,244.273607836088,245.735949127759,"opt_within","interval",245.018946515944,"Parsons_SARC","LBDO","KS",37.3497,-95.2841,"2020",161,310.481481481481,243,247
"190","Perkins_NE",250.484284549799,52.4565658556553,134.451588190817,183.258490454391,114297.875610177,869.257344570283,FALSE,385.978797064773,"greater_than",218.085986954609,259.677072303438,222.795998910226,228.584720556152,168.828,166.8288,"gauss",0.0099,222.795998910226,NA,"opt_after","interval",250.484284549799,"Grant_4","Perkins","NE",40.842,-101.7251,"2016",163,NA,219,228
"191","Perkins_NE",226.222839965986,11.8666695227745,30.415497809424,211.015091061274,19311.4263245791,649.225500124181,FALSE,85.4121960385477,"in_range",214.381524442516,231.53435627331,225.590727179424,228.257937169127,233.026,231.1669,"gauss",-0.0112,225.590727179424,228.257937169127,"opt_within","interval",226.222839965986,"Grant_5","Perkins","NE",40.842,-101.7251,"2017",164,NA,225,230
"192","Reno_KS",241.304935725134,8.04565250364284,20.6218371237426,230.994017163263,16994.2681919401,842.657833305232,FALSE,59.0643443697959,"in_range",237.539147511697,261.747197926428,238.967379917292,242.403331495568,240.8179,239.9931,"gauss",0.0377,238.967379917292,242.403331495568,"opt_within","interval",241.304935725134,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1996",182,275,236,242
"193","Reno_KS",231.660777340472,NA,NA,NA,NA,1598.50708965598,TRUE,0,"in_range",216.72858053837,243.647743810368,228.966585895864,232.729565550473,334.0039,332.0578,"exclude",-0.0025,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1998",180,299,228,234
"194","Reno_KS",206.796512262783,9.42843074538828,24.1660403647624,194.713492080402,37926.0194076325,1604.75195476522,FALSE,72.449251941843,"in_range",186.922402380375,209.55982145957,204.377392847954,208.328907474581,395.505,394.3127,"gauss",-0.0206,204.377392847954,208.328907474581,"opt_within","interval",206.796512262783,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"1999",153,285,205,213
"195","Reno_KS",197.950574876979,5.3923459188184,13.8211387084395,191.040005522759,25496.5344652376,1886.3117750661,FALSE,41.8867733517298,"in_range",182.464284634539,199.350524858995,195.732080922732,198.859221707994,291.0654,291.4215,"gauss",-0.0747,195.732080922732,198.859221707994,"opt_within","interval",197.950574876979,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2000",146,285,197,204
"196","Reno_KS",188.159787392645,NA,NA,NA,NA,583.036502982257,TRUE,0,"in_range",177.905343850652,191.433136441955,185.747983002665,187.710767332463,203.1022,201.2212,"exclude",-0.0178,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2001",130,306,185,190
"197","Reno_KS",204.268022684481,NA,NA,NA,NA,355.097349415211,TRUE,0,"in_range",NA,NA,NA,NA,209.6821,208.8703,"exclude",0.004,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2002",150,271,202,206
"198","Reno_KS",210.431480794479,NA,NA,NA,NA,464.229064164151,TRUE,0,"in_range",206.632876157033,232.446802510074,211.593974486935,215.509975367817,202.1355,200.6978,"exclude",0.0316,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2003",160,290,209,215
"199","Reno_KS",203.408271404916,NA,NA,NA,NA,2130.35518251375,TRUE,0,"in_range",192.709131729495,214.841166430209,201.870862204445,204.9554385859,156.9099,154.94,"exclude",1e-04,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2004",149,278,201,206
"200","Reno_KS",219.002733904477,NA,NA,NA,NA,267.553446320664,TRUE,0,"greater_than",203.87746705959,220.775814716789,214.119650380257,216.594449250437,137.4135,135.5574,"exclude",-0.0765,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2007",158,296,214,218
"201","Reno_KS",211.825548649957,5.24983849105119,13.4558774741259,205.097609912894,22123.630495826,1681.2044057752,FALSE,40.4674107123857,"in_range",204.30888465627,213.534244179579,210.912790175947,212.482504409118,394.8127,393.1131,"gauss",-0.0205,210.912790175947,212.482504409118,"opt_within","interval",211.825548649957,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2009",156,275,210,215
"202","Reno_KS",204.829019942084,NA,NA,NA,NA,865.467217360446,TRUE,0,"less_than",204.248782500863,236.928469985963,208.021296948186,212.124276330907,286.5634,284.5868,"exclude",0.027,NA,NA,"unclear","interval",NA,"Hutchinson_SCKEF","RNDO","KS",37.9302,-98.0273,"2010",155,280,206,211
"203","Republic_KS",215.215604498615,NA,NA,NA,NA,1135.90977030652,TRUE,0,"less_than",246.63701017018,312.608189275789,248.581996489086,257.932812854098,420.2487,418.2582,"linear",0.0196,252,274,"opt_after","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1987",191,309,244,252
"204","Republic_KS",172.1274748599,NA,NA,NA,NA,130.477191599118,TRUE,0,"less_than",247.865669600239,694.503285638073,251.886094189483,317.350467651675,339.5157,337.5787,"linear",0.0673,248,264,"opt_after","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1988",190,299,232,248
"205","Republic_KS",234.991907371758,NA,NA,NA,NA,1299.00047312298,TRUE,0,"less_than",NA,NA,NA,NA,435.3346,433.3993,"linear",0.0384,250,270,"opt_after","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1989",191,305,242,250
"206","Republic_KS",231.709542496112,NA,NA,NA,NA,527.187280839994,TRUE,0,"in_range",NA,NA,NA,NA,150.3534,150.1454,"exclude",0.0356,NA,NA,"unclear","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1991",178,290,228,237
"207","Republic_KS",221.18807302679,7.71356419494635,19.7706605399246,211.302742756827,37023.5267984477,1914.84115983027,FALSE,59.9771752183222,"in_range",216.10132254336,228.423892190383,220.045136424447,222.419001240005,258.4799,258.2241,"gauss",0.0032,220.045136424447,222.419001240005,"opt_within","interval",221.18807302679,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1995",164,281,218,224
"208","Republic_KS",220.870157335446,6.09192972889251,15.6142441624998,213.063035254196,34619.9939482837,2267.15998835446,FALSE,47.8944500173336,"in_range",220.022967944735,222.138576196305,220.456647022273,221.352865544788,556.9971,561.4232,"gauss",0.0072,220.456647022273,221.352865544788,"opt_within","interval",220.870157335446,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1996",162,278,217,225
"209","Republic_KS",220.079301333882,NA,NA,NA,NA,2008.32536530719,TRUE,0,"greater_than",204.651833444324,221.753923500205,215.164046001995,217.648205293124,342.0045,340.0118,"exclude",-0.0081,NA,NA,"unclear","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1998",157,293,215,219
"210","Republic_KS",217.727320048002,NA,NA,NA,NA,2713.56247569135,TRUE,0,"in_range",NA,NA,NA,NA,336.2872,334.3768,"exclude",-0.002,NA,NA,"unclear","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"1999",160,292.028708133971,213,221
"211","Republic_KS",216.08986797254,NA,NA,NA,NA,1506.42054456105,TRUE,0,"in_range",NA,NA,NA,NA,316.7065,318.5657,"exclude",0.0171,NA,NA,"unclear","interval",NA,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"2000",157,292.028708133971,214,219
"212","Republic_KS",215.256997923541,4.76598745968936,12.2157173806617,209.149139233211,10642.471475007,890.839909936153,FALSE,35.1319288182701,"in_range",213.175720756466,223.00500586248,214.551832141249,216.16709187705,383.6423,383.3325,"gauss",0.0219,214.551832141249,216.16709187705,"opt_within","interval",215.256997923541,"Belleville_NCKEF","RPDO","KS",39.832,-97.8432,"2001",162,279,212,217
"213","Richland_ND",223.385967556812,29.6620968418602,76.0270132900431,185.372460911791,262460.789699797,3529.98328193143,FALSE,239.790833304359,"in_range",211.593996379503,256.834182452353,218.41589684667,225.756584895409,782.2863,780.4186,"gauss",0.0049,218.41589684667,225.756584895409,"opt_within","interval",223.385967556812,"Wyndmere_USDA","Wyndmere","ND",46.4095,-97.114,"2012",156,296,213,226
"214","Richland_ND",217.524042666489,16.2200896637733,41.5737626037649,196.737161364606,131548.148182148,3235.50111659267,FALSE,130.423554147411,"in_range",211.669507206827,238.496544358095,215.188600837526,219.619479401133,511.8257,510.2444,"gauss",0.0072,215.188600837526,219.619479401133,"opt_within","interval",217.524042666489,"Galchutt_1","Galchutt","ND",46.3875,-96.8095,"2014",148,289,211,220
"215","Richland_ND",211.003507272376,10.5225020986344,26.9702580759026,197.518378234425,78512.9214796204,2976.68022704614,FALSE,84.1724609817473,"in_range",208.491459650917,228.735063873674,209.692005241736,213.456633325334,612.785,612.756,"gauss",0.0159,209.692005241736,213.456633325334,"opt_within","interval",211.003507272376,"Galchutt_1","Galchutt","ND",46.3875,-96.8095,"2015",142,288,203,214
"216","Richland_ND",219.242622296593,16.0148782624504,41.0477846184989,198.718729987343,157847.403489654,3932.09377377882,FALSE,130.317639946516,"greater_than",212.223062600886,311.200817675922,213.739177384822,229.73544414717,503.3803,502.0444,"gauss",0.0363,213.739177384822,263,"opt_after","interval",219.242622296593,"Galchutt_1","Galchutt","ND",46.3875,-96.8095,"2016",145,298,202,215
"217","Sherman_KS",217.617227076304,8.60119859714365,22.0457590554589,206.594347548575,24452.1382796864,1134.14330523983,FALSE,64.5199194042998,"in_range",203.901952734908,220.648731591432,216.433637700511,219.008853303318,378.235,376.4691,"gauss",-0.0173,216.433637700511,219.008853303318,"opt_within","interval",217.617227076304,"Goodland_NorthernSun","SRDO","KS",39.342,-101.821,"2001",158,275,216,221
"218","Sherman_KS",220.259240097171,4.08498283359454,10.4702322912318,215.024123951555,4299.14128167531,419.8571442148,FALSE,28.3955722594299,"in_range",217.474227551267,230.666049533555,219.292979488437,221.464674750419,248.8404,251.5871,"gauss",0.0426,219.292979488437,221.464674750419,"opt_within","interval",220.259240097171,"Goodland_NorthernSun","SRDO","KS",39.342,-101.821,"2003",163,268,217,222
"219","Sherman_KS",221.901756234985,9.53385880238759,24.436263347762,209.683624561104,39883.4305997437,1668.91361446525,FALSE,73.4536801442891,"in_range",210.893270141053,225.987576015449,220.485717596208,223.150922549338,213.3019,211.6194,"gauss",-0.008,220.485717596208,223.150922549338,"opt_within","interval",221.901756234985,"Goodland_NorthernSun","SRDO","KS",39.342,-101.821,"2005",168,270,219,226
"220","Spink_SD",213.286341761203,10.0764827563,25.8270645030389,200.372809509684,42406.1169102097,1678.91846711608,FALSE,77.6655919701731,"greater_than",208.896732217815,266.318359564099,209.733360697858,218.554344069015,669.9256,668.3044,"gauss",0.0511,209.733360697858,262.174157303371,"opt_after","interval",213.286341761203,"Redfield_6","Redfield","SD",44.8758,-98.5187,"1987",140,297.174157303371,204,212
"221","Spink_SD",237.8117145589,19.5968857595732,50.2288392499595,212.697294933921,114246.866793024,2325.77288689157,FALSE,154.32402766631,"greater_than",223.101968522754,413.009209378418,225.367474080635,255.369589292491,892.7593,891.4091,"gauss",0.0484,225.367474080635,257,"opt_after","interval",237.8117145589,"Turton_Rahn_1","Turton","SD",45.0497,-98.0956,"1993",141,292,212,226
"222","Spink_SD",210.944473316083,12.3093219962772,31.5500617502432,195.169442440962,29638.414551274,960.574164210232,FALSE,91.2387751298895,"in_range",205.586297180167,241.184263719862,207.698514085384,213.20928601418,885.3438,883.6504,"gauss",0.0224,207.698514085384,213.20928601418,"opt_within","interval",210.944473316083,"Turton_Rahn_2","Turton","SD",45.0497,-98.0956,"1994",140,296,203,212
"223","Spink_SD",256.908886054557,30.2085265938932,77.4275690983991,218.195101505358,275198.498662117,3634.34860942569,FALSE,244.643340709335,"greater_than",218.970469602218,392.278392656979,220.685262837227,245.117249769567,1122.222,1120.2574,"gauss",0.0441,220.685262837227,276,"opt_after","interval",256.908886054557,"Turton_2","Turton","SD",45.0497,-98.0956,"1995",150,311,211,222
"224","Spink_SD",219.516438186463,8.77549844030382,22.4925075292111,208.270184421857,44974.8419318103,2044.59793629092,FALSE,68.5296487648337,"in_range",217.570921729361,223.153328357955,218.772655856003,220.457910752634,1123.8994,1124.8614,"gauss",0.0043,218.772655856003,220.457910752634,"opt_within","interval",219.516438186463,"Conde_1","Conde","SD",45.1572,-98.0976,"1996",155,302,214,224
"225","Spink_SD",210.651984980682,7.01065661246302,17.9690359143952,201.667467023484,34296.3829944001,1951.63991015945,FALSE,54.5802928100951,"in_range",209.5168178366,221.339049338876,209.929833363278,212.253021853842,965.6012,965.9446,"gauss",0.0303,209.929833363278,212.253021853842,"opt_within","interval",210.651984980682,"Frankfort_1","Frankfort","SD",44.8766,-98.3054,"2000",140,281,205,212
"226","Sully_SD",236.617456799985,NA,NA,NA,NA,930.691186284627,TRUE,0,"in_range",NA,NA,NA,NA,467.6617,466.2887,"exclude",-0.0209,NA,NA,"unclear","interval",NA,"Onida_3","Onida","SD",44.7056,-100.0655,"1992",156,299.355769230769,227,238
"227","Sully_SD",220.473047945853,9.73416104220679,24.9496586458067,207.998218622949,62422.8135890708,2558.32007445954,FALSE,77.1255515485768,"in_range",219.191415366276,227.399027936863,219.830182582779,221.643803490235,679.6358,680.7226,"gauss",0.0087,219.830182582779,221.643803490235,"opt_within","interval",220.473047945853,"Onida_18","Onida-NuSun","SD",44.7056,-100.0655,"2001",154,289,216,223
"228","Sully_SD",223.754117599449,NA,NA,NA,NA,1728.24274991532,TRUE,0,"in_range",NA,NA,NA,NA,726.1084,724.2975,"exclude",0.0053,NA,NA,"unclear","interval",NA,"Onida_4","Onida-NuSun","SD",44.7056,-100.0655,"2003",158,299.355769230769,221,230
"229","Sully_SD",228.351795985931,NA,NA,NA,NA,1660.99681776985,TRUE,0,"in_range",NA,NA,NA,NA,859.3626,862.2182,"exclude",0.0146,NA,NA,"unclear","interval",NA,"Onida_Huse_1","Onida","SD",44.7056,-100.0655,"2004",156,299,224,235
"230","Sully_SD",233.590396860899,26.3765861418759,67.6059105276861,199.787441597056,131168.052480894,1983.89896596455,FALSE,205.572545037931,"greater_than",221.890503281971,283.624451640727,222.93467415884,232.58997506318,1069.4419,1067.5151,"gauss",0.0171,222.93467415884,261,"opt_after","interval",233.590396860899,"Onida_Huse_2","Onida","SD",44.7056,-100.0655,"2005",158,296,217,226
"231","Sully_SD",229.310367997726,10.2715524239181,26.3270481788913,216.14684390828,46612.9253743766,1810.42416740567,FALSE,79.570085336998,"in_range",227.566789601486,244.506088748452,228.260894238901,231.607182262393,859.1529,860.0557,"gauss",0.0168,228.260894238901,231.607182262393,"opt_within","interval",229.310367997726,"Onida_6","Onida","SD",44.7056,-100.0655,"2008",164,307,222,232
"232","Sully_SD",226.454286133637,10.9846328633882,28.1547468860155,212.376912690629,60968.0731795555,2214.25171404692,FALSE,86.2285692373741,"in_range",211.42183099624,228.351521269467,223.712620910809,227.649265094001,729.6333,734.7401,"gauss",-0.021,223.712620910809,227.649265094001,"opt_within","interval",226.454286133637,"Onida_7","Onida","SD",44.7056,-100.0655,"2009",163,313,224,234
"233","Sully_SD",224.499464798758,22.3240503903437,57.2188434540831,195.890043071716,119048.176720504,2127.45224401813,FALSE,174.786684372275,"in_range",215.027013462496,247.130105522194,221.35014216017,226.216777835805,830.9664,829.0655,"gauss",0.0046,221.35014216017,226.216777835805,"opt_within","interval",224.499464798758,"Onida_10","Onida","SD",44.7056,-100.0655,"2012",163,283,217,226
"234","Sully_SD",230.198052207873,11.6038492822658,29.7418624280627,215.327120993841,50009.0022599317,1719.31786744841,FALSE,89.5810124240506,"in_range",226.983169952811,246.684515357089,228.843781608088,232.188963689158,744.0243,742.4134,"gauss",0.0095,228.843781608088,232.188963689158,"opt_within","interval",230.198052207873,"Onida_11","Onida","SD",44.7056,-100.0655,"2013",166,318,225,233
"235","Sully_SD",226.860798554504,15.760554683594,40.3959270572223,206.662835025893,100912.250178355,2554.36207765582,FALSE,124.861458812609,"in_range",223.49950600947,270.029288201035,224.421944207144,231.272411035502,752.609,751.1147,"gauss",0.015,224.421944207144,231.272411035502,"opt_within","interval",226.860798554504,"Onida_12","Onida","SD",44.7056,-100.0655,"2014",160,300,218,228
"236","Sully_SD",209.092222649222,39.3226096061224,100.787903804051,158.698270747197,183494.111422419,1861.61498395815,FALSE,305.183979751875,"in_range",168.388214838639,223.826429460264,202.023362810724,214.215904371498,677.687,677.4608,"gauss",-0.0025,202.023362810724,214.215904371498,"opt_within","interval",209.092222649222,"Onida_13","Onida","SD",44.7056,-100.0655,"2015",156,290,197,227
"237","Thomas_KS",226.73296959583,NA,NA,NA,NA,2206.41298536473,TRUE,0,"in_range",NA,NA,NA,NA,508.7118,506.7737,"exclude",-0.0033,NA,NA,"unclear","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1987",168,278,221,229
"238","Thomas_KS",227.06147850741,12.9707996134454,33.2454971019526,210.438729956433,77772.9730174731,2392.05971365308,FALSE,102.329071177598,"in_range",223.566979109218,244.495868249584,225.568755456502,228.97882215918,443.8433,443.7229,"gauss",0.008,225.568755456502,228.97882215918,"opt_within","interval",227.06147850741,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1988",169,284,222,230
"239","Thomas_KS",244.121418458422,9.79159719612407,25.0968734317499,231.572981742547,45620.040345818,1858.71237991379,FALSE,75.9850112397482,"in_range",240.613680685494,256.285980040837,242.856332479457,245.706544688328,424.1074,425.0894,"gauss",0.0105,242.856332479457,245.706544688328,"opt_within","interval",244.121418458422,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1989",185,304,240,247
"240","Thomas_KS",208.378605770902,18.7235727805951,47.9904480191198,184.383381761342,92914.2064265526,1979.71860541034,FALSE,145.906592943532,"less_than",165.09361748076,214.689193159491,204.319779850773,213.339462480317,605.0668,603.4489,"gauss",-0.0175,196,213.339462480317,"opt_before","interval",208.378605770902,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1991",156,267,210,219
"241","Thomas_KS",224.078645813108,48.0335115434137,123.114843834133,162.521223896041,331028.011992631,2749.3528109377,FALSE,382.320702388342,"in_range",205.86245780746,239.660865633698,224.458154460578,230.349216440757,731.6109,729.6373,"gauss",-0.0021,224.458154460578,230.349216440757,"opt_within","interval",224.078645813108,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1992",169,286,224,234
"242","Thomas_KS",216.099750294687,NA,NA,NA,NA,2136.67644621226,TRUE,0,"in_range",NA,NA,NA,NA,782.4569,781.8549,"linear",0.0169,224,248,"opt_after","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1993",153,283,214,224
"243","Thomas_KS",208.078946108052,NA,NA,NA,NA,2595.53840285865,TRUE,0,"less_than",NA,NA,NA,NA,681.012,679.1109,"exclude",0.0071,NA,NA,"unclear","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1994",154,270,209,220
"244","Thomas_KS",222.522785176734,NA,NA,NA,NA,1565.77645674175,TRUE,0,"in_range",NA,NA,NA,NA,726.0124,724.6358,"exclude",0.0104,NA,NA,"unclear","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1995",164,282,220,227
"245","Thomas_KS",220.988027094965,12.1639044336726,31.177341540216,205.399356324857,60857.4704407011,1995.95599993922,FALSE,94.8402610463717,"in_range",217.58797328482,271.242738114599,218.449329386004,226.450070252591,837.0954,836.3817,"gauss",0.0303,218.449329386004,226.450070252591,"opt_within","interval",220.988027094965,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1996",158,282,212,221
"246","Thomas_KS",223.113614428685,36.3660083211744,93.2098297932181,176.508699532076,264648.775320185,2903.24923756358,FALSE,290.447380235576,"in_range",212.722884988684,235.362547959638,219.411883209202,222.913349900891,584.471,582.4751,"gauss",0.0018,219.411883209202,222.913349900891,"opt_within","interval",223.113614428685,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1998",161,281,217,224
"247","Thomas_KS",229.99302229415,5.50191563727367,14.1019771968848,222.942033695708,37745.8234643105,2736.93852854894,FALSE,43.7797498181467,"in_range",229.348039118039,231.302663396996,229.698028796312,230.398713992884,574.529,578.6482,"gauss",0.0085,229.698028796312,230.398713992884,"opt_within","interval",229.99302229415,"Colby_NREC","THDO","KS",39.3933,-101.0636,"1999",166,279.419838523645,227,233
"248","Thomas_KS",207.606950963804,16.0581129827238,41.1585996654035,187.027651131102,99490.6748405233,2471.71238253571,FALSE,126.951882340791,"less_than",180.24400834655,226.850374969936,218.982666044239,226.138399467055,499.9732,497.9835,"gauss",-0.0758,204,226.138399467055,"opt_before","interval",207.606950963804,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2000",164,279.419838523645,225,230
"249","Thomas_KS",215.971212324268,4.60221282353337,11.7959460979372,210.073239275299,18756.8078312658,1625.93169333558,FALSE,35.3953822342999,"in_range",214.990175319756,227.012678981655,215.341407328085,217.413296508064,415.3002,417.2623,"gauss",0.0566,215.341407328085,217.413296508064,"opt_within","interval",215.971212324268,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2001",158,275,212,217
"250","Thomas_KS",223.77277680277,6.64829367622444,17.0402623379314,215.252645633804,23977.001143303,1438.78113379752,FALSE,50.7070953935395,"in_range",221.167975386489,257.521490334338,221.835856845806,227.663220756144,403.8289,402.9526,"gauss",0.0707,221.835856845806,227.663220756144,"opt_within","interval",223.77277680277,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2002",163,283,217,224
"251","Thomas_KS",213.087834204037,11.7877565343393,30.2132356816824,197.981216363196,7767.44834118726,262.879840205926,FALSE,78.6991239368486,"less_than",203.115263166195,225.409800848521,217.626720820407,220.673027947841,256.8519,254.9283,"gauss",-0.05,202,220.673027947841,"opt_before","interval",213.087834204037,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2003",162,265,217,223
"252","Thomas_KS",229.879029043475,11.6005869547725,29.7335007462498,215.01227867035,44608.2118175084,1534.06907913269,FALSE,88.8679408120921,"in_range",220.848626164207,242.310002136198,228.167682564692,231.558942307784,263.465,262.3439,"gauss",0.0021,228.167682564692,231.558942307784,"opt_within","interval",229.879029043475,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2004",166,282,226,234
"253","Thomas_KS",223.350063854825,12.4666869117715,31.9534042578704,207.37336172589,54933.5846766443,1757.91127960648,FALSE,96.3853518886329,"in_range",219.049629995336,242.168654000826,220.928937964025,224.328896430913,445.1811,443.3719,"gauss",0.0151,220.928937964025,224.328896430913,"opt_within","interval",223.350063854825,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2005",166,266,218,224
"254","Thomas_KS",215.861961619658,3.61982430558273,9.27798301163187,211.222970113842,13553.6272677786,1493.7506667318,FALSE,27.6797916568455,"in_range",214.466877128817,218.04028017907,215.477062830623,216.321465862676,463.7899,466.4941,"gauss",0.0066,215.477062830623,216.321465862676,"opt_within","interval",215.861961619658,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2006",156,277,214,218
"255","Thomas_KS",214.972874628677,NA,NA,NA,NA,742.400991497373,TRUE,0,"in_range",NA,NA,NA,NA,516.5525,517.6525,"linear",0.072,219,235,"opt_after","interval",NA,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2007",158,270,213,219
"256","Thomas_KS",222.169699544226,8.935631294389,22.9029445489071,210.718227269773,72493.0955885182,3236.54366598635,FALSE,71.8516385774633,"in_range",221.034536735162,225.42533285223,221.634469332801,222.973494666601,705.8868,707.0348,"gauss",0.0068,221.634469332801,222.973494666601,"opt_within","interval",222.169699544226,"Colby_NREC","THDO","KS",39.3933,-101.0636,"2008",163,282,218,226
